username,pet_breed,age,size,gender,latitude,longitude
5557,Golden Retriever,9,large,Male,22.416853177810694,28.759089099297896
20029,Pomeranian,9,small,Female,26.060027736483697,32.33090249884579
5122,Australian Shepherd,3,medium,Male,28.179771301665642,28.78187082079384
24565,Dachshund,3,small,Female,28.264828511476388,27.46384462312489
5615,Shih Tzu,11,small,Male,27.44945330951481,25.750431977547837
14023,Great Dane,10,large,Male,25.64267355557028,29.948539935332555
21745,Dachshund,3,small,Male,22.111642484531092,33.56814182007557
1143,Chihuahua,3,small,Female,25.087225954926577,31.81021321589725
21293,Maltese,2,small,Male,24.22574516917674,32.79750544156366
17388,Chihuahua,9,small,Female,27.742515306376877,35.78311983080706
14311,Shih Tzu,4,small,Female,22.13858675158126,33.69703454061093
12430,French Bulldog,5,small,Female,25.067247133061038,29.102089234734592
19063,German Shepherd,7,large,Male,28.41633236839929,30.144758079912993
11446,Border Collie,8,medium,Male,22.51728368644831,28.099476564073804
14452,German Shepherd,14,large,Female,22.793811538030425,26.68920663709219
11012,Labrador Retriever,3,large,Male,24.43908983129678,25.657169914993066
3517,Rottweiler,1,large,Female,30.169567928806774,31.711955292345554
16294,Beagle,1,small,Female,23.48121820964076,29.605841967589566
13360,Siberian Husky,7,medium,Male,22.443626047398133,33.43911134109682
15860,Boxer,9,medium,Female,23.50641908053212,33.109078758129314
19671,Boxer,3,medium,Male,28.930439122485684,30.144348223661233
4196,Shih Tzu,5,small,Male,28.08952550775529,31.32211686816934
7307,Rottweiler,11,large,Male,24.803317554519385,33.898799639980844
14893,French Griffon,4,small,Male,24.32418617307429,30.20879921564734
23402,Border Collie,2,medium,Female,27.486333690784964,27.766607365198258
22795,Bulldog,12,medium,Male,27.864925678445616,26.953320729844176
11115,German Shepherd,2,large,Female,30.382149695618978,33.29932140954065
5113,Shih Tzu,9,small,Female,30.689427083405842,28.27533449076129
22294,German Shepherd,12,large,Male,30.882140651508195,34.52619559203262
5250,Pomeranian,5,small,Female,26.14799329021468,31.19989002063394
4582,Bulldog,13,medium,Female,25.543387203908196,31.323173638094627
21302,Bulldog,6,medium,Male,23.235353059081152,27.676321606231554
5775,Pomeranian,13,small,Female,28.965076916993766,35.916935997928626
19534,Dachshund,13,small,Female,24.630112847676834,35.74209252478161
8609,Labrador Retriever,7,large,Female,26.757584399939255,26.6579126617081
10792,Australian Shepherd,3,medium,Male,28.0232384752166,35.05727402803848
5307,Chihuahua,10,small,Male,24.569872803963722,30.655591637313222
14174,Pomeranian,4,small,Female,28.90202228593087,28.789440297132188
8461,Chihuahua,13,small,Male,30.06205025095725,28.231086130435365
9885,Beagle,6,small,Female,29.27049958747209,25.48403033122646
11613,Maltese,13,small,Male,27.486796392518,33.44014306477806
12635,Border Collie,4,medium,Male,28.79508436740875,25.67636874600813
4599,Labrador Retriever,5,large,Female,29.650018915954327,32.25455480914391
14343,Labrador Retriever,9,large,Female,30.585661550459776,34.79639593238153
18710,Labrador Retriever,5,large,Female,26.92601973397603,29.98543379495394
18004,Boxer,3,medium,Male,28.820831650371865,25.541444362536552
5746,Boxer,2,medium,Female,22.709289499838782,25.243448728286396
12883,Great Dane,6,large,Female,29.82914478721057,31.034080858185433
3409,Chihuahua,5,small,Male,26.905128759689703,25.41345506265118
11808,Yorkshire Terrier,15,small,Female,27.807171053027737,29.849819327373304
11739,Doberman Pinscher,8,large,Female,26.40388846548597,25.846253414918728
15128,Great Dane,7,large,Female,22.058548726319103,33.72800627103899
7430,Dachshund,4,small,Male,22.543251119454705,25.069365868409555
12437,Border Collie,8,medium,Female,25.32314181022504,33.353649116661146
22071,Chihuahua,10,small,Male,25.676147124422574,29.713167168293147
24159,German Shepherd,6,large,Male,28.91448086182046,27.39185443921306
19179,Maltese,10,small,Female,29.870772780726057,31.519230687335273
3261,Labrador Retriever,13,large,Female,25.9050703652027,34.70841025828433
17455,German Shepherd,2,large,Male,27.998837277753452,35.80412896549834
19145,French Bulldog,15,small,Male,26.913119141769577,31.490869557675033
10432,Beagle,12,small,Female,28.888166315365297,33.118678525603
18106,French Griffon,6,small,Male,27.8818447373931,26.640104789211584
16473,Yorkshire Terrier,5,small,Female,26.40697093966974,33.85399751849074
3599,French Bulldog,7,small,Male,29.621890754430353,27.064174257839547
12861,Maltese,12,small,Male,22.179310847583924,32.22668260418559
4714,Doberman Pinscher,10,large,Female,23.600208776066324,34.560353962596096
13714,Labrador Retriever,5,large,Female,23.927517035038733,35.39040271813888
5198,Siberian Husky,8,medium,Female,28.540351348495584,34.33879812559495
3891,Beagle,3,small,Male,30.28797334180183,35.81260905442382
9593,Boxer,1,medium,Female,27.390140563189856,25.754904615626085
10428,Beagle,10,small,Female,29.833042646679814,30.568653562243682
15239,Doberman Pinscher,15,large,Female,23.744077657224572,31.30277889911252
19148,Labrador Retriever,10,large,Male,26.530490211925983,31.05343675739997
1493,Pomeranian,14,small,Male,30.11769995048963,28.92412147150605
24854,German Shepherd,3,large,Female,24.416545190713414,32.80933658014638
10152,Yorkshire Terrier,13,small,Female,23.682027393658387,26.45243066203222
2881,Rottweiler,6,large,Female,30.114888989817608,29.60939518079063
3659,Doberman Pinscher,11,large,Male,28.12085839441385,27.88030978595713
4437,Yorkshire Terrier,5,small,Male,29.163789011853307,26.910425663400652
9192,Poodle,6,small,Male,30.790686572060714,35.767273883106405
6542,French Griffon,6,small,Female,30.117831184409226,30.34296365546913
18820,Boxer,3,medium,Male,24.887043348885804,31.822251021286366
5176,Beagle,12,small,Male,25.682429310243116,27.5247667630452
20398,Labrador Retriever,11,large,Male,26.09818569090885,25.882571510853946
21340,Great Dane,9,large,Female,25.886838141061585,30.013637993316326
2912,Beagle,8,small,Female,26.151797709193644,31.42575385165792
3652,Chihuahua,1,small,Female,29.717500815513887,31.368122698875773
20233,Maltese,3,small,Female,25.843079762016597,31.8565364808126
21574,French Bulldog,15,small,Male,23.94861759410931,35.19611899243897
7002,Border Collie,5,medium,Female,24.90170228325106,29.117487119196976
13978,Shih Tzu,1,small,Female,26.004435347328386,30.18799599324884
14368,Border Collie,13,medium,Male,27.7010737800898,25.042092488055165
15147,Poodle,6,small,Male,22.824535668466226,25.248878225377158
20622,Maltese,8,small,Female,22.124883740093978,28.268025981997788
9919,Shih Tzu,13,small,Male,25.183718778229558,30.361795290978936
9632,Australian Shepherd,6,medium,Female,29.30948735191192,34.5753546971909
7079,Bulldog,8,medium,Female,28.871030286702705,34.378310081489
2226,Maltese,10,small,Female,30.160691657258536,27.417291658252125
5737,Border Collie,12,medium,Male,30.565788116364487,34.057597591583814
21491,Pomeranian,6,small,Male,29.029189378280442,27.9855881337254
3181,Border Collie,3,medium,Male,25.807463874641822,34.4624975360434
10947,Great Dane,4,large,Female,23.568819452369386,33.056197300882445
9113,Boxer,14,medium,Female,30.41787838383873,35.60501777756022
1915,Labrador Retriever,9,large,Female,22.0972882342583,26.192476597155647
7036,French Bulldog,4,small,Female,29.282607162990125,32.74860218734004
16761,Australian Shepherd,13,medium,Male,27.644157204829924,28.69019167501999
15174,Poodle,14,small,Male,22.06135049433019,26.090662430890617
1691,Great Dane,5,large,Male,26.925225017430467,28.067080438639433
2159,Bulldog,15,medium,Male,30.676788185091745,28.448531381319466
11355,Golden Retriever,15,large,Female,25.10299120503719,32.176702593826874
1797,Dachshund,11,small,Male,25.95188341510414,34.14110038119782
18441,German Shepherd,14,large,Male,24.709196071070174,26.25752539142355
4713,Beagle,14,small,Female,30.052616358159916,26.479880445593654
22391,Australian Shepherd,6,medium,Female,27.35873823933695,35.6293471960867
15724,Golden Retriever,10,large,Female,25.88786700599577,34.692132042790234
9704,Shih Tzu,11,small,Male,22.181027521254503,33.742056173691424
18070,German Shepherd,12,large,Male,27.92870485676186,34.85869795126138
20333,French Bulldog,13,small,Male,26.294459653538688,29.871032115343546
6062,Chihuahua,5,small,Female,30.05585412654825,33.51023056596993
23229,Great Dane,9,large,Male,23.9715121087533,32.75268501217366
1477,Chihuahua,8,small,Male,24.536276216896788,33.637634072446666
17413,German Shepherd,10,large,Female,25.6502009377924,27.07156051218913
11021,Labrador Retriever,2,large,Female,24.45234451684876,25.314751300976962
23892,Dachshund,6,small,Female,23.072230553671645,30.674875418352215
23172,Siberian Husky,11,medium,Male,22.35655381168401,29.70349093207804
13276,Siberian Husky,6,medium,Female,25.780437975279842,30.568993158740177
11148,Labrador Retriever,13,large,Female,25.084557656904106,29.621269620021025
10656,German Shepherd,4,large,Male,29.58066460072475,27.952540353489308
21441,Great Dane,2,large,Female,23.83814364918654,34.14811256005508
22534,Pomeranian,15,small,Male,23.18646596455703,27.1135918524836
19752,Rottweiler,4,large,Female,22.27816207467459,29.171908310225618
21450,Pomeranian,6,small,Female,24.24989007914575,25.688326926550737
7541,Boxer,4,medium,Female,26.809356415068542,35.85545605012882
22470,Boxer,5,medium,Female,24.247394816748418,28.272960174932056
17144,Siberian Husky,3,medium,Male,23.718336799168934,26.930731956523136
11683,Bulldog,8,medium,Male,26.056410988431985,29.44908193685327
4093,Australian Shepherd,2,medium,Male,23.267544458276433,26.10205303543854
19668,French Griffon,5,small,Female,22.576781360649097,33.46830224096746
17700,Shih Tzu,14,small,Male,23.86713930082199,26.078530383496375
9876,Maltese,10,small,Female,28.785866932381104,25.92236801337671
7927,Rottweiler,10,large,Female,23.304653178839292,25.06283808773763
6516,French Bulldog,9,small,Female,27.583367288437675,33.86744818317945
7290,Golden Retriever,7,large,Male,30.757482019204268,28.367253507034334
6867,Great Dane,12,large,Female,22.225796692943803,26.991512715123612
1337,German Shepherd,1,large,Male,29.50527767128668,29.500985955356704
19827,Chihuahua,8,small,Female,22.827417509579423,31.086327013313173
19717,Beagle,11,small,Female,23.677286421952786,34.162590151593406
10736,Yorkshire Terrier,14,small,Female,29.95755604353598,25.247051513999722
18892,Beagle,3,small,Male,27.620041002311023,25.325461015633643
16582,Rottweiler,9,large,Female,22.114352997064653,27.48176658246006
12270,Doberman Pinscher,11,large,Male,28.785659343012085,30.64026085460795
13610,Siberian Husky,2,medium,Male,24.697044882466543,34.54064541664541
11938,Rottweiler,15,large,Male,25.66800205879647,29.139918593902017
13949,Yorkshire Terrier,13,small,Female,29.5243302885387,35.37124378716676
14669,German Shepherd,7,large,Female,23.39081395618864,30.44368922060469
11402,Boxer,4,medium,Female,26.402445026125505,34.96287850567968
4496,Yorkshire Terrier,7,small,Male,25.2369057219081,32.71771336260814
24051,Doberman Pinscher,13,large,Female,24.314618362588668,33.775954048892395
18484,Border Collie,12,medium,Female,23.648430619223035,27.863525234290357
19498,Border Collie,5,medium,Female,24.06085474315851,32.38460750901943
22348,Labrador Retriever,9,large,Male,25.32813617570751,30.42208562934499
2118,Maltese,13,small,Male,23.333458107384406,31.893133371462866
9560,Rottweiler,6,large,Female,30.348941937618704,34.62055793284989
23781,Australian Shepherd,3,medium,Male,24.77228804772404,28.72968089292061
4523,Boxer,2,medium,Female,26.45394519402447,27.734753430731235
11469,Poodle,9,small,Female,24.067133340961483,35.06097087920371
1891,Beagle,15,small,Female,22.18254717405827,28.27075049260392
3793,Dachshund,7,small,Male,26.822456269388653,28.78507057739577
11197,French Griffon,5,small,Male,25.20048328056079,35.33094359891614
8539,Australian Shepherd,10,medium,Male,26.62894157533804,29.858072454813804
16743,Border Collie,13,medium,Female,23.90029850864275,30.95383532081363
13355,Shih Tzu,9,small,Male,29.743691148560718,29.632440054534122
20879,Great Dane,8,large,Male,22.629282522609817,34.69220562077574
11975,Australian Shepherd,11,medium,Male,27.68209394395581,26.203592569007014
6559,Poodle,10,small,Male,26.324562767684476,29.991464088597134
7710,Australian Shepherd,5,medium,Male,27.38106411478895,30.275835550544336
13951,Great Dane,7,large,Female,27.07408462516507,27.04606177704043
10298,Shih Tzu,8,small,Female,22.514457100305332,25.18461176138819
14186,Boxer,1,medium,Female,29.426257063597006,29.11722999647799
24813,Labrador Retriever,3,large,Male,29.576643421350177,31.53754190677536
20145,Australian Shepherd,13,medium,Female,29.9010884749891,31.79592394287625
8986,Labrador Retriever,9,large,Female,22.75347064802443,33.638402025244865
15800,French Bulldog,14,small,Female,27.05336788984534,27.641175976770015
24039,Golden Retriever,10,large,Female,25.488898529162434,33.88896126990554
14266,Siberian Husky,6,medium,Female,24.346585147351504,26.755878561505007
4836,Pomeranian,8,small,Male,28.764609708002777,31.16124021994486
14371,Bulldog,1,medium,Female,28.341880859317303,31.550550969224005
19804,Dachshund,11,small,Female,23.730398420844715,29.177495090017693
8700,Maltese,12,small,Male,29.531683854303864,33.359280423301115
6764,Border Collie,2,medium,Male,27.03330392596296,34.96884949837886
15091,Australian Shepherd,9,medium,Male,24.150959320195472,35.68096496082887
7655,Australian Shepherd,6,medium,Male,30.865479462255976,30.83998750542102
2073,Australian Shepherd,11,medium,Female,30.08044785122853,35.37491121992946
13675,German Shepherd,8,large,Male,28.9803841839792,28.426238807094244
10118,Beagle,4,small,Male,23.2135554668923,31.89981954523619
21508,Shih Tzu,12,small,Female,22.409589406893,29.093593537764832
14876,Border Collie,1,medium,Male,29.418246654830806,25.609634358875137
20655,Shih Tzu,5,small,Female,23.240213802948922,31.639497398420538
4764,Yorkshire Terrier,11,small,Male,28.27560744614908,30.487756103693684
18257,Chihuahua,10,small,Female,22.143521637781294,32.35378706853002
9011,Dachshund,13,small,Male,25.325318941873967,34.51927827469777
9902,Boxer,4,medium,Male,29.51032480773258,25.822772151684884
18089,Yorkshire Terrier,6,small,Male,30.3291510548919,31.729770265200138
16856,Great Dane,6,large,Male,29.139619414864605,27.566193222925328
12177,Maltese,8,small,Male,30.66109417714722,31.002765540411325
9848,Labrador Retriever,15,large,Male,27.47497411203262,32.2001241682035
17072,Poodle,3,small,Female,26.09603796574459,34.71080299183471
11411,Dachshund,9,small,Female,29.722792220741773,31.809433703642746
15503,Shih Tzu,1,small,Female,30.810193160125728,25.100051932605005
14312,Pomeranian,9,small,Female,25.85573276959778,35.398473192098194
4897,Bulldog,1,medium,Male,27.84817044342031,28.227785351649274
18545,Siberian Husky,7,medium,Male,29.96371009251343,30.514784133074052
3475,Beagle,4,small,Male,28.11142984012625,29.662837663627872
8077,Bulldog,15,medium,Male,29.083454523847877,33.342322457164606
19170,Poodle,11,small,Male,28.599750868766698,25.85100071378956
17543,Golden Retriever,7,large,Male,25.967497542121464,35.764083772748506
20543,Border Collie,1,medium,Male,23.313941705843867,32.5546552665314
13432,Australian Shepherd,2,medium,Male,26.20062389213104,35.0411254550702
1421,Dachshund,8,small,Male,30.71586692354273,25.67048338121068
7239,Great Dane,6,large,Female,25.407340141818956,25.608364362739618
11826,Shih Tzu,5,small,Male,26.710623981493878,26.986068835895
20613,Chihuahua,5,small,Female,26.835809997073525,25.416217513508176
24089,Australian Shepherd,11,medium,Female,25.90739215332229,33.28114324164309
13654,French Griffon,5,small,Male,27.858087739519497,31.161650726201536
9709,French Griffon,15,small,Male,23.412037938071165,31.153841994823615
5322,Bulldog,5,medium,Female,25.38248394641705,31.855281317211425
9208,Great Dane,2,large,Female,25.03995602785328,33.793214894114655
19712,Doberman Pinscher,1,large,Male,29.04435735807077,34.71680845446917
21183,Bulldog,10,medium,Female,29.38639937568244,28.31634705425993
5281,Bulldog,3,medium,Male,24.5407042198036,32.64967048373654
13667,Pomeranian,1,small,Male,30.1299587867003,31.406030697096437
13496,Maltese,3,small,Male,29.7784037796049,26.48071095522588
11381,Yorkshire Terrier,2,small,Female,25.087641024944386,34.096829288154346
8161,Dachshund,11,small,Male,27.649529317001818,25.564706458765073
23419,Siberian Husky,2,medium,Female,28.405537830680633,35.25350609604939
19738,Poodle,3,small,Male,29.31721650975791,28.254054411471543
18951,Dachshund,9,small,Female,25.539970654815775,25.137972770488485
22310,Maltese,1,small,Female,29.02120132960446,30.60192991750971
22747,Shih Tzu,6,small,Female,27.656765217418155,34.400188667016934
2840,Border Collie,3,medium,Female,25.186616463932687,32.46468036231161
23534,Siberian Husky,3,medium,Male,29.243484420963078,29.439051461717575
8300,Australian Shepherd,14,medium,Female,28.21346975709473,30.588992756500623
6692,Shih Tzu,6,small,Female,25.759744411699366,25.91799205706863
9835,Beagle,12,small,Male,23.569739892219694,29.384894564569734
19412,Boxer,11,medium,Female,23.301470912011276,27.460428905208037
17295,Dachshund,13,small,Male,23.59165650541851,25.193236740061334
9054,Dachshund,3,small,Female,23.157627226231526,30.455305017214663
7796,Golden Retriever,7,large,Male,23.721442250929897,28.396262917788164
15336,German Shepherd,11,large,Male,26.325487566470215,26.250118537513288
16285,Pomeranian,5,small,Female,22.002595686344637,35.61594376325138
12369,Border Collie,3,medium,Female,28.494592370918856,25.133932576291404
23359,Poodle,13,small,Male,23.456658901860134,26.707184081224742
9024,Rottweiler,14,large,Female,27.135008689831665,31.88249437107977
11686,Beagle,15,small,Male,25.22271792513063,29.154663513670396
14328,Boxer,3,medium,Male,29.435617663535012,28.11112276323916
13008,Poodle,1,small,Female,28.59130265502096,29.215823913647455
2105,French Bulldog,4,small,Male,22.664080759613814,35.708826015287826
2192,Border Collie,1,medium,Female,24.237412487348763,28.952817804155288
2577,Pomeranian,7,small,Male,24.22477334351955,28.59129243111751
2367,Dachshund,2,small,Male,27.252417450734136,34.474023314147345
12371,Yorkshire Terrier,6,small,Female,30.74442188642686,25.27356486727199
23777,Maltese,14,small,Male,24.737422724999426,33.075424299750324
23117,Doberman Pinscher,13,large,Male,29.169585068009823,35.08055252563365
23155,French Griffon,3,small,Female,30.21304348981079,25.636328115862728
11812,German Shepherd,7,large,Female,30.916082568752365,28.95513936889524
15211,Rottweiler,3,large,Female,23.341332865866992,33.95209454628067
9756,French Bulldog,5,small,Female,23.147319344068414,31.411973022379755
14242,Beagle,7,small,Female,26.075317820788385,29.799026926406906
14005,Shih Tzu,1,small,Female,26.165429583275333,33.56617205299331
12234,German Shepherd,8,large,Female,23.009860366406812,33.605426926226386
5415,Yorkshire Terrier,6,small,Male,29.78445022829883,27.547486606392884
11465,Labrador Retriever,6,large,Female,27.989168927918477,30.111930263119362
6655,Chihuahua,10,small,Male,27.99797643542275,25.283962777969897
21362,Beagle,10,small,Female,24.01286882259956,33.22129088802647
1846,Border Collie,9,medium,Female,28.607127908257894,29.964692492249316
2147,Labrador Retriever,6,large,Female,24.071287179563395,29.698361119893296
18880,Australian Shepherd,4,medium,Male,29.48565420480408,28.82508176910793
4490,Rottweiler,13,large,Male,29.70669420958179,27.48095056726053
1753,Maltese,12,small,Female,24.573862787354628,25.441572605135168
17024,French Bulldog,13,small,Male,30.349593974080683,33.97803599372573
15446,Maltese,10,small,Female,26.85195517433803,26.57397438211324
8170,Yorkshire Terrier,11,small,Male,26.890867239984203,27.408511984602985
7970,French Griffon,5,small,Male,30.853368904624734,26.35609510066857
24542,Rottweiler,5,large,Male,26.37126316509027,26.38183962955185
14523,Shih Tzu,15,small,Male,23.765163377918434,35.1363229177832
13671,Poodle,12,small,Male,22.04401889333179,28.67855499226141
3082,Dachshund,9,small,Female,25.722858751670806,26.15840970430982
6053,French Bulldog,4,small,Female,25.37922199952871,35.27658053709743
8387,Shih Tzu,3,small,Male,26.173960547929155,33.085258028748726
21384,Doberman Pinscher,10,large,Female,27.291867943956785,30.558147318090466
4731,French Bulldog,10,small,Male,24.944308072857837,30.8060536989963
1270,Australian Shepherd,6,medium,Male,25.57747643186222,35.259693732267564
4165,Bulldog,5,medium,Female,30.212979124829417,26.56828450573347
17599,Border Collie,6,medium,Female,29.70696220668259,29.26884257565088
20558,Pomeranian,14,small,Male,25.590215401754886,31.64760441124856
19361,French Bulldog,14,small,Female,26.22056941880483,26.183692245770747
23284,Poodle,6,small,Male,29.075222643871378,34.93218750733928
3672,Australian Shepherd,10,medium,Female,29.23789029302245,30.151368772988878
19792,Siberian Husky,5,medium,Female,23.57417517116313,26.123191332162953
22791,Labrador Retriever,9,large,Female,22.44857739205258,32.18322455501507
14098,Poodle,6,small,Male,22.959964858492274,28.81577286821834
11704,Siberian Husky,10,medium,Female,27.663936622311528,25.730521976822846
11463,Yorkshire Terrier,6,small,Male,23.95789803119603,25.54436748514311
24390,Border Collie,11,medium,Female,29.746915704679772,34.728196907831475
22212,Rottweiler,14,large,Male,27.74288096419412,29.846531233092406
16984,Shih Tzu,15,small,Male,25.01840723605901,30.908143573918665
9633,Border Collie,7,medium,Female,26.669196444367543,27.722424479270412
1244,Border Collie,12,medium,Male,26.696810227691905,27.093608749862724
16335,Bulldog,6,medium,Male,30.950687952810185,29.451144224028816
2140,Golden Retriever,9,large,Male,23.418659103774182,26.795813424868943
12415,Yorkshire Terrier,11,small,Male,26.013765240509215,31.289378640703248
13588,Pomeranian,11,small,Female,22.32875906949462,35.1971411878306
5096,Beagle,2,small,Female,27.61366972071803,30.874078687028668
22888,Border Collie,11,medium,Male,28.571788099672688,35.79233573473121
1969,Maltese,12,small,Male,29.231142544112124,25.754990288885097
5922,Maltese,1,small,Female,22.063807660330298,29.343476352351324
23910,Siberian Husky,14,medium,Female,28.251277844071907,32.11623442823926
10566,Golden Retriever,6,large,Male,25.67889255628507,30.98169000037906
13896,Shih Tzu,13,small,Female,25.646066076832433,29.37924480046476
8009,Maltese,3,small,Male,29.242529739790555,34.49521122888629
4598,Shih Tzu,14,small,Male,22.021205149377717,25.211407100826886
14048,Shih Tzu,8,small,Male,24.92417532399072,32.6307549909835
3772,French Bulldog,15,small,Male,30.02080252379666,29.634573371326653
19620,Bulldog,4,medium,Female,22.95303500975662,34.00134939498547
24639,Chihuahua,4,small,Female,25.991687165422945,34.85946434022132
11984,Poodle,10,small,Female,26.82455766923029,34.77443067550104
15910,Maltese,2,small,Female,28.241471197018413,35.862180258552534
23736,Boxer,9,medium,Male,24.70202599458066,26.04327055305965
13832,French Griffon,13,small,Male,24.16154486422926,35.290084742098934
2123,Rottweiler,6,large,Female,27.960246700597242,30.061505727072465
11015,Dachshund,4,small,Female,25.14854863577465,30.886426059101645
6601,Chihuahua,4,small,Female,30.60397678174205,32.59093966373897
23394,Bulldog,4,medium,Male,28.131984414710594,29.619969080645316
21311,German Shepherd,14,large,Male,22.52055542839102,28.703807628941064
7064,Shih Tzu,7,small,Male,29.8779176078164,25.216541538369345
17055,Australian Shepherd,12,medium,Female,26.168472148188936,34.92633705658591
10600,Boxer,11,medium,Female,30.197588455388328,32.69224836348138
9199,Pomeranian,7,small,Female,29.343789688975964,35.12169613458984
17957,Shih Tzu,13,small,Male,30.317042913422164,31.069993070889907
14030,Doberman Pinscher,6,large,Female,29.243118810645495,35.27633958550343
11896,Labrador Retriever,14,large,Male,22.80579857244323,28.214994006859047
6462,Siberian Husky,7,medium,Female,23.739289460061656,25.487845182717187
20699,Beagle,12,small,Male,29.26745178726555,26.34036161543083
7010,Yorkshire Terrier,5,small,Male,29.644590730411025,31.833191082810675
17656,Pomeranian,8,small,Female,25.341226743055678,35.36650024397882
3428,Chihuahua,8,small,Male,22.39681784261067,27.875462725805733
3105,Doberman Pinscher,6,large,Male,28.155159570775496,30.03188366242709
15443,Boxer,9,medium,Female,22.24496994506663,32.515290141635866
8122,French Griffon,8,small,Female,28.820221320646667,34.816554723372064
21066,Bulldog,2,medium,Male,24.062050195325796,34.21425408664407
3564,Bulldog,8,medium,Male,29.036149214994612,29.891704060965246
15437,Doberman Pinscher,1,large,Female,24.022281892553355,26.23094068073516
6076,Great Dane,10,large,Female,30.244917776186576,25.778421936891668
1874,Australian Shepherd,5,medium,Male,30.135036426750613,26.94693330510915
20564,Yorkshire Terrier,3,small,Male,22.694983428520448,28.54159325177886
8952,Great Dane,5,large,Male,22.728939529341567,33.96073855164981
6392,Golden Retriever,11,large,Male,24.58089003547719,30.813732518820615
22407,French Griffon,13,small,Male,27.092986839087374,32.08779593764424
15228,Australian Shepherd,7,medium,Male,22.301625681199145,32.46237766811595
5080,French Griffon,12,small,Female,26.280990809146367,25.487289556097885
23565,Doberman Pinscher,9,large,Female,30.224595909018475,29.63224301468985
8393,Rottweiler,9,large,Male,22.726108381846032,27.269500052939854
19345,Golden Retriever,1,large,Female,22.644422007142403,31.45588703851505
10463,French Griffon,2,small,Female,29.944499118334164,33.34005103997591
23629,Great Dane,12,large,Female,30.92332663210036,33.59931650586871
